truth_label,match_type,candidate_category,candidate_stage,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,review_bucket,visibility,a_openai_ocr_selected,b_openai_ocr_selected,a_tesseract_usable,b_tesseract_usable,sim_group,sim_precision_score,sim_base_confidence,sim_ocr_penalty_total,sim_tesseract_bonus_total,sim_same_document_bonus,sim_a_ocr,sim_b_ocr,sim_a_tess,sim_b_tess,sim_same_doc,sim_decision
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.904,ere_records/ere_record_026.pdf,7,received_records/received_batch_005.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.944,0.904,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.904,ere_records/ere_record_027.pdf,7,received_records/received_batch_019.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.944,0.904,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.904,received_records/received_batch_014.pdf,1,received_records/received_batch_019.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.944,0.904,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.904,received_records/received_batch_024.pdf,3,received_records/received_batch_028.pdf,2,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.944,0.904,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9039,ere_records/ere_record_012.pdf,5,received_records/received_batch_017.pdf,3,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9439,0.9039,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9039,ere_records/ere_record_027.pdf,5,received_records/received_batch_005.pdf,8,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9439,0.9039,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9035,ere_records/ere_record_012.pdf,6,received_records/received_batch_005.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9435,0.9035,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9034,ere_records/ere_record_012.pdf,6,received_records/received_batch_019.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9434,0.9034,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9034,received_records/received_batch_015.pdf,1,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9434,0.9034,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9033,ere_records/ere_record_027.pdf,5,received_records/received_batch_021.pdf,7,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9433,0.9033,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9032,ere_records/ere_record_012.pdf,6,received_records/received_batch_032.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9432,0.9032,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9032,received_records/received_batch_014.pdf,1,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9432,0.9032,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9031,ere_records/ere_record_007.pdf,4,ere_records/ere_record_007.pdf,6,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9031,0.9031,0.05,0.02,0.03,False,True,True,False,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9031,received_records/received_batch_015.pdf,1,received_records/received_batch_019.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9431,0.9031,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.903,ere_records/ere_record_027.pdf,7,received_records/received_batch_021.pdf,5,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.943,0.903,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.903,ere_records/ere_record_028.pdf,5,ere_records/ere_record_019.pdf,3,native,ocr,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.923,0.903,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9028,ere_records/ere_record_021.pdf,3,received_records/received_batch_002.pdf,2,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9428,0.9028,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9027,received_records/received_batch_015.pdf,2,received_records/received_batch_021.pdf,5,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9427,0.9027,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9025,ere_records/ere_record_003.pdf,4,received_records/received_batch_019.pdf,8,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8025,0.9025,0.1,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9025,received_records/received_batch_021.pdf,5,received_records/received_batch_032.pdf,7,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9425,0.9025,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9024,ere_records/ere_record_027.pdf,5,received_records/received_batch_032.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9424,0.9024,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9024,ere_records/ere_record_027.pdf,7,received_records/received_batch_005.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9424,0.9024,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9024,received_records/received_batch_021.pdf,4,received_records/received_batch_021.pdf,6,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9724,0.9024,0.0,0.04,0.03,False,False,True,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9023,ere_records/ere_record_011.pdf,3,ere_records/ere_record_010.pdf,1,native,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9423,0.9023,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9023,received_records/received_batch_023.pdf,8,received_records/received_batch_028.pdf,6,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9423,0.9023,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9022,received_records/received_batch_023.pdf,5,received_records/received_batch_024.pdf,3,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9422,0.9022,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9021,ere_records/ere_record_012.pdf,6,received_records/received_batch_017.pdf,3,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9421,0.9021,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9021,ere_records/ere_record_026.pdf,4,received_records/received_batch_029.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8021,0.9021,0.1,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9021,received_records/received_batch_024.pdf,5,received_records/received_batch_024.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8321,0.9021,0.1,0.0,0.03,True,True,False,False,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.902,ere_records/ere_record_006.pdf,3,received_records/received_batch_032.pdf,2,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.902,0.902,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.902,received_records/received_batch_028.pdf,4,received_records/received_batch_028.pdf,7,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.972,0.902,0.0,0.04,0.03,False,False,True,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9019,ere_records/ere_record_003.pdf,4,ere_records/ere_record_026.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8019,0.9019,0.1,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9019,ere_records/ere_record_007.pdf,4,received_records/received_batch_005.pdf,7,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9419,0.9019,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9018,ere_records/ere_record_003.pdf,1,received_records/received_batch_012.pdf,5,native,native,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.9218,0.9018,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9018,received_records/received_batch_023.pdf,5,received_records/received_batch_028.pdf,2,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9418,0.9018,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9016,ere_records/ere_record_006.pdf,3,received_records/received_batch_018.pdf,2,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9016,0.9016,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9016,received_records/received_batch_023.pdf,5,received_records/received_batch_024.pdf,4,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9416,0.9016,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9016,received_records/received_batch_028.pdf,4,received_records/received_batch_028.pdf,5,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9716,0.9016,0.0,0.04,0.03,False,False,True,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9015,ere_records/ere_record_027.pdf,6,received_records/received_batch_005.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9415,0.9015,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9013,received_records/received_batch_015.pdf,4,received_records/received_batch_021.pdf,5,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9413,0.9013,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9008,ere_records/ere_record_026.pdf,7,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9408,0.9008,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9005,ere_records/ere_record_016.pdf,2,received_records/received_batch_011.pdf,3,native,ocr,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.9205,0.9005,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9004,ere_records/ere_record_001.pdf,1,ere_records/ere_record_006.pdf,2,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9004,0.9004,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9002,ere_records/ere_record_004.pdf,1,received_records/received_batch_012.pdf,5,native,native,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.9202,0.9002,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9002,ere_records/ere_record_012.pdf,7,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9402,0.9002,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9001,ere_records/ere_record_005.pdf,5,received_records/received_batch_013.pdf,1,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9001,0.9001,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8993,ere_records/ere_record_002.pdf,7,received_records/received_batch_020.pdf,7,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.8693,0.8993,0.05,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8993,ere_records/ere_record_003.pdf,4,ere_records/ere_record_007.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7993,0.8993,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8993,ere_records/ere_record_007.pdf,7,received_records/received_batch_019.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9393,0.8993,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8988,ere_records/ere_record_026.pdf,1,received_records/received_batch_004.pdf,3,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.8988,0.8988,0.0,0.0,0.0,False,False,False,False,False,keep
duplicate,embedding_similarity_candidate,semantic_recall,vector_recall,0.8985,ere_records/ere_record_020.pdf,3,received_records/received_batch_011.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,tp,0.8685,0.8985,0.05,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8984,ere_records/ere_record_002.pdf,4,received_records/received_batch_013.pdf,1,ocr,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9184,0.8984,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8983,received_records/received_batch_002.pdf,3,received_records/received_batch_002.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.8983,0.8983,0.05,0.02,0.03,True,False,False,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8982,received_records/received_batch_023.pdf,5,received_records/received_batch_021.pdf,3,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9382,0.8982,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.898,ere_records/ere_record_003.pdf,4,received_records/received_batch_029.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.798,0.898,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.898,ere_records/ere_record_005.pdf,2,received_records/received_batch_009.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.798,0.898,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.898,received_records/received_batch_002.pdf,3,received_records/received_batch_017.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.798,0.898,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8978,ere_records/ere_record_007.pdf,7,received_records/received_batch_019.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9378,0.8978,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8978,ere_records/ere_record_021.pdf,3,received_records/received_batch_016.pdf,6,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9378,0.8978,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8977,ere_records/ere_record_008.pdf,6,received_records/received_batch_029.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.8677,0.8977,0.05,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8976,received_records/received_batch_015.pdf,1,received_records/received_batch_021.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9376,0.8976,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8976,received_records/received_batch_023.pdf,5,received_records/received_batch_024.pdf,2,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9376,0.8976,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8974,received_records/received_batch_014.pdf,1,received_records/received_batch_019.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9374,0.8974,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8972,ere_records/ere_record_008.pdf,6,received_records/received_batch_028.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.8672,0.8972,0.05,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8969,ere_records/ere_record_025.pdf,3,received_records/received_batch_013.pdf,4,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9369,0.8969,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8967,ere_records/ere_record_012.pdf,7,received_records/received_batch_017.pdf,3,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9367,0.8967,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8967,received_records/received_batch_002.pdf,3,received_records/received_batch_032.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7967,0.8967,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8963,ere_records/ere_record_001.pdf,1,received_records/received_batch_004.pdf,3,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.8963,0.8963,0.0,0.0,0.0,False,False,False,False,False,keep
duplicate,embedding_similarity_candidate,semantic_recall,vector_recall,0.8963,ere_records/ere_record_005.pdf,1,received_records/received_batch_008.pdf,2,ocr,native,possible_duplicate,secondary_review,True,False,False,False,tp,0.8463,0.8963,0.05,0.0,0.0,True,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8962,ere_records/ere_record_008.pdf,6,ere_records/ere_record_026.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7962,0.8962,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8958,ere_records/ere_record_008.pdf,6,received_records/received_batch_024.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7958,0.8958,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8958,ere_records/ere_record_021.pdf,3,received_records/received_batch_028.pdf,2,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9358,0.8958,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8957,ere_records/ere_record_027.pdf,5,received_records/received_batch_019.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9357,0.8957,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8952,received_records/received_batch_005.pdf,5,received_records/received_batch_005.pdf,7,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9652,0.8952,0.0,0.04,0.03,False,False,True,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.895,ere_records/ere_record_009.pdf,3,ere_records/ere_record_009.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.895,0.895,0.05,0.02,0.03,True,False,False,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.895,received_records/received_batch_017.pdf,5,received_records/received_batch_032.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.935,0.895,0.0,0.04,0.0,False,False,True,True,False,keep
duplicate,embedding_similarity_candidate,semantic_recall,vector_recall,0.8949,ere_records/ere_record_025.pdf,2,received_records/received_batch_005.pdf,2,ocr,native,possible_duplicate,secondary_review,False,False,True,True,tp,0.9349,0.8949,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8949,received_records/received_batch_030.pdf,2,received_records/received_batch_026.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7949,0.8949,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8945,ere_records/ere_record_006.pdf,7,received_records/received_batch_020.pdf,2,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9345,0.8945,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8942,ere_records/ere_record_027.pdf,5,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9342,0.8942,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.894,received_records/received_batch_023.pdf,5,received_records/received_batch_028.pdf,7,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.934,0.894,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8937,ere_records/ere_record_021.pdf,3,received_records/received_batch_024.pdf,2,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9337,0.8937,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8936,received_records/received_batch_007.pdf,1,received_records/received_batch_018.pdf,3,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9336,0.8936,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8935,ere_records/ere_record_007.pdf,5,ere_records/ere_record_010.pdf,3,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7935,0.8935,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8935,received_records/received_batch_014.pdf,3,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9335,0.8935,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8932,ere_records/ere_record_018.pdf,1,received_records/received_batch_001.pdf,1,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.8932,0.8932,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8932,received_records/received_batch_023.pdf,5,received_records/received_batch_024.pdf,7,ocr,native,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9332,0.8932,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8931,received_records/received_batch_024.pdf,4,received_records/received_batch_028.pdf,4,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9331,0.8931,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.893,ere_records/ere_record_025.pdf,4,received_records/received_batch_002.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.863,0.893,0.05,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8929,ere_records/ere_record_021.pdf,3,received_records/received_batch_014.pdf,2,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9329,0.8929,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8929,ere_records/ere_record_027.pdf,6,received_records/received_batch_017.pdf,4,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9329,0.8929,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8928,ere_records/ere_record_003.pdf,4,ere_records/ere_record_012.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.7928,0.8928,0.1,0.0,0.0,True,True,False,False,False,demote
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8928,ere_records/ere_record_013.pdf,2,received_records/received_batch_013.pdf,1,native,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9128,0.8928,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8926,ere_records/ere_record_016.pdf,1,received_records/received_batch_001.pdf,1,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.8926,0.8926,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8926,ere_records/ere_record_021.pdf,3,received_records/received_batch_002.pdf,4,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9326,0.8926,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8925,ere_records/ere_record_012.pdf,7,received_records/received_batch_019.pdf,6,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9325,0.8925,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8925,ere_records/ere_record_027.pdf,6,received_records/received_batch_005.pdf,7,native,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9325,0.8925,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.8924,ere_records/ere_record_003.pdf,1,ere_records/ere_record_013.pdf,2,native,native,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.9124,0.8924,0.0,0.02,0.0,False,False,False,True,False,keep
