truth_label,match_type,candidate_category,candidate_stage,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,review_bucket,visibility,a_openai_ocr_selected,b_openai_ocr_selected,a_tesseract_usable,b_tesseract_usable,sim_group,sim_precision_score,sim_base_confidence,sim_ocr_penalty_total,sim_tesseract_bonus_total,sim_same_document_bonus,sim_a_ocr,sim_b_ocr,sim_a_tess,sim_b_tess,sim_same_doc,sim_decision
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9326,source_A_client_upload/intake_batch_002.pdf,2,source_F_fax_batch/intake_batch_001.pdf,7,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9326,0.9326,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9326,source_A_client_upload/intake_batch_004.pdf,6,source_E_manual_rescan/intake_batch_003.pdf,14,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9326,0.9326,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9326,source_C_scanned_mail/intake_batch_003.pdf,16,source_B_email_attachment/intake_batch_006.pdf,11,ocr,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9526,0.9326,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9325,source_A_client_upload/evidence_bundle_partial_0001_full.pdf,3,source_E_manual_rescan/evidence_bundle_partial_0005_full.pdf,5,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9725,0.9325,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9325,source_A_client_upload/intake_batch_002.pdf,2,source_F_fax_batch/intake_batch_001.pdf,8,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9325,0.9325,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9325,source_C_scanned_mail/evidence_bundle_partial_0003_excerpt.pdf,1,source_E_manual_rescan/evidence_bundle_partial_0005_full.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9325,0.9325,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9324,source_B_email_attachment/intake_batch_004.pdf,1,source_F_fax_batch/evidence_bundle_partial_0012_excerpt.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8924,0.9324,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9324,source_B_email_attachment/intake_batch_004.pdf,1,source_F_fax_batch/evidence_bundle_partial_0010_excerpt.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8924,0.9324,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9323,source_A_client_upload/intake_batch_002.pdf,4,source_C_scanned_mail/intake_batch_002.pdf,15,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9323,0.9323,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9323,source_B_email_attachment/intake_batch_003.pdf,18,source_F_fax_batch/intake_batch_001.pdf,7,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9323,0.9323,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9322,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,3,source_E_manual_rescan/evidence_bundle_partial_0004_full.pdf,3,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9322,0.9322,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9322,source_E_manual_rescan/intake_batch_003.pdf,13,source_E_manual_rescan/intake_batch_004.pdf,14,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9722,0.9322,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9321,source_B_email_attachment/evidence_bundle_partial_0013_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0011_excerpt.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8921,0.9321,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9321,source_B_email_attachment/intake_batch_003.pdf,18,source_F_fax_batch/intake_batch_001.pdf,8,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9321,0.9321,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9321,source_E_manual_rescan/evidence_bundle_partial_0002_excerpt.pdf,2,source_F_fax_batch/evidence_bundle_partial_0012_full.pdf,5,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9321,0.9321,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9319,source_C_scanned_mail/evidence_bundle_partial_0014_full.pdf,5,source_D_legacy_export/intake_batch_004.pdf,14,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8919,0.9319,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9318,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,1,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,6,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9718,0.9318,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9317,source_A_client_upload/intake_batch_004.pdf,14,source_D_legacy_export/intake_batch_004.pdf,11,ocr,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9517,0.9317,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9317,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,4,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8917,0.9317,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9316,source_A_client_upload/intake_batch_005.pdf,7,source_C_scanned_mail/intake_batch_004.pdf,7,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9316,0.9316,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9315,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,1,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,2,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,1.0,0.9315,0.0,0.04,0.03,False,False,True,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9314,source_A_client_upload/intake_batch_002.pdf,4,source_C_scanned_mail/intake_batch_004.pdf,14,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8914,0.9314,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9314,source_A_client_upload/intake_batch_004.pdf,3,source_E_manual_rescan/intake_batch_004.pdf,14,native,ocr,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.9514,0.9314,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9313,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,5,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,5,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9313,0.9313,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9313,source_A_client_upload/intake_batch_002.pdf,2,source_F_fax_batch/intake_batch_001.pdf,13,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9313,0.9313,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9313,source_B_email_attachment/intake_batch_004.pdf,15,source_C_scanned_mail/intake_batch_006.pdf,5,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9713,0.9313,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.931,source_A_client_upload/intake_batch_001.pdf,17,source_B_email_attachment/intake_batch_001.pdf,7,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.971,0.931,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.931,source_A_client_upload/intake_batch_001.pdf,17,source_B_email_attachment/intake_batch_001.pdf,6,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.971,0.931,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.931,source_B_email_attachment/evidence_bundle_partial_0013_excerpt.pdf,1,source_C_scanned_mail/evidence_bundle_partial_0003_excerpt.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.891,0.931,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9309,source_A_client_upload/intake_batch_001.pdf,17,source_B_email_attachment/intake_batch_001.pdf,5,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9709,0.9309,0.0,0.04,0.0,False,False,True,True,False,keep
not_duplicate,embedding_similarity_candidate,semantic_recall,vector_recall,0.9309,source_A_client_upload/intake_batch_004.pdf,1,source_B_email_attachment/intake_batch_006.pdf,1,native,ocr,possible_duplicate,secondary_review,False,False,False,True,kn,0.9509,0.9309,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9309,source_A_client_upload/intake_batch_004.pdf,13,source_B_email_attachment/intake_batch_006.pdf,10,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9709,0.9309,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9309,source_B_email_attachment/intake_batch_003.pdf,16,source_B_email_attachment/intake_batch_004.pdf,16,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8909,0.9309,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9308,source_B_email_attachment/intake_batch_003.pdf,18,source_C_scanned_mail/intake_batch_001.pdf,4,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9308,0.9308,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9308,source_C_scanned_mail/evidence_bundle_partial_0009_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0004_excerpt.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8908,0.9308,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9307,source_B_email_attachment/evidence_bundle_partial_0013_excerpt.pdf,1,source_D_legacy_export/evidence_bundle_partial_0006_excerpt.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9307,0.9307,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9305,source_A_client_upload/intake_batch_001.pdf,7,source_D_legacy_export/intake_batch_001.pdf,14,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9305,0.9305,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9305,source_A_client_upload/intake_batch_002.pdf,3,source_C_scanned_mail/intake_batch_004.pdf,14,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9305,0.9305,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9305,source_A_client_upload/intake_batch_005.pdf,11,source_F_fax_batch/intake_batch_001.pdf,14,ocr,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9505,0.9305,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9305,source_B_email_attachment/intake_batch_002.pdf,5,source_B_email_attachment/intake_batch_006.pdf,12,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9705,0.9305,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9304,source_A_client_upload/intake_batch_005.pdf,11,source_E_manual_rescan/intake_batch_001.pdf,14,ocr,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9504,0.9304,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9304,source_B_email_attachment/intake_batch_002.pdf,10,source_F_fax_batch/intake_batch_001.pdf,6,native,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9504,0.9304,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9303,source_C_scanned_mail/intake_batch_002.pdf,16,source_B_email_attachment/intake_batch_005.pdf,6,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9703,0.9303,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9302,source_A_client_upload/intake_batch_004.pdf,6,source_E_manual_rescan/intake_batch_002.pdf,7,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9302,0.9302,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9301,source_A_client_upload/intake_batch_001.pdf,7,source_A_client_upload/intake_batch_001.pdf,8,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9601,0.9301,0.0,0.0,0.03,False,False,False,False,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9301,source_A_client_upload/intake_batch_004.pdf,14,source_C_scanned_mail/intake_batch_004.pdf,14,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9301,0.9301,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9301,source_B_email_attachment/evidence_bundle_partial_0013_excerpt.pdf,1,source_C_scanned_mail/intake_batch_006.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8901,0.9301,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9301,source_B_email_attachment/intake_batch_004.pdf,5,source_D_legacy_export/intake_batch_003.pdf,13,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9301,0.9301,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9301,source_E_manual_rescan/evidence_bundle_partial_0001_excerpt.pdf,2,source_F_fax_batch/evidence_bundle_partial_0012_full.pdf,5,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9301,0.9301,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9299,source_A_client_upload/evidence_bundle_partial_0001_full.pdf,6,source_F_fax_batch/intake_batch_004.pdf,16,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9299,0.9299,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9299,source_A_client_upload/intake_batch_001.pdf,1,source_D_legacy_export/intake_batch_001.pdf,14,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9299,0.9299,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9297,source_A_client_upload/intake_batch_001.pdf,2,source_D_legacy_export/intake_batch_001.pdf,14,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9297,0.9297,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9297,source_A_client_upload/intake_batch_004.pdf,14,source_C_scanned_mail/intake_batch_004.pdf,3,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9297,0.9297,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9296,source_E_manual_rescan/evidence_bundle_partial_0011_full.pdf,5,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8896,0.9296,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9295,source_C_scanned_mail/evidence_bundle_partial_0009_excerpt.pdf,2,source_F_fax_batch/evidence_bundle_partial_0011_excerpt.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9295,0.9295,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9295,source_C_scanned_mail/evidence_bundle_partial_0014_full.pdf,5,source_D_legacy_export/evidence_bundle_partial_0003_full.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8895,0.9295,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9295,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,4,source_E_manual_rescan/evidence_bundle_partial_0004_full.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9295,0.9295,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9294,source_A_client_upload/intake_batch_001.pdf,1,source_A_client_upload/intake_batch_001.pdf,8,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9594,0.9294,0.0,0.0,0.03,False,False,False,False,True,keep
duplicate,embedding_similarity_candidate,semantic_recall,vector_recall,0.9294,source_A_client_upload/intake_batch_003.pdf,2,source_C_scanned_mail/intake_batch_003.pdf,12,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,tp,0.9694,0.9294,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9294,source_C_scanned_mail/evidence_bundle_partial_0014_full.pdf,4,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8894,0.9294,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9294,source_E_manual_rescan/intake_batch_001.pdf,5,source_E_manual_rescan/intake_batch_001.pdf,6,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9594,0.9294,0.0,0.0,0.03,False,False,False,False,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9293,source_A_client_upload/evidence_bundle_partial_0014_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0012_excerpt.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8893,0.9293,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9293,source_A_client_upload/intake_batch_002.pdf,2,source_D_legacy_export/intake_batch_001.pdf,14,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9293,0.9293,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9293,source_A_client_upload/intake_batch_002.pdf,7,source_B_email_attachment/intake_batch_004.pdf,2,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8893,0.9293,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9292,source_A_client_upload/intake_batch_001.pdf,2,source_A_client_upload/intake_batch_001.pdf,8,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9592,0.9292,0.0,0.0,0.03,False,False,False,False,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9292,source_C_scanned_mail/intake_batch_003.pdf,16,source_C_scanned_mail/intake_batch_004.pdf,11,ocr,native,possible_duplicate,secondary_review,False,False,True,False,unlabeled,0.9492,0.9292,0.0,0.02,0.0,False,False,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9291,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,1,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,3,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9691,0.9291,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9291,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,4,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9291,0.9291,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9291,source_A_client_upload/intake_batch_002.pdf,2,source_A_client_upload/intake_batch_001.pdf,8,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9291,0.9291,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.929,source_A_client_upload/intake_batch_001.pdf,8,source_D_legacy_export/intake_batch_001.pdf,6,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.929,0.929,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.929,source_A_client_upload/intake_batch_004.pdf,1,source_A_client_upload/intake_batch_004.pdf,13,native,ocr,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.979,0.929,0.0,0.02,0.03,False,False,False,True,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.929,source_B_email_attachment/evidence_bundle_partial_0013_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,4,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.889,0.929,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.929,source_C_scanned_mail/evidence_bundle_partial_0009_excerpt.pdf,2,source_F_fax_batch/evidence_bundle_partial_0004_excerpt.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.889,0.929,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.929,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,5,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,1,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.929,0.929,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9289,source_A_client_upload/evidence_bundle_partial_0001_full.pdf,3,source_F_fax_batch/evidence_bundle_partial_0004_excerpt.pdf,2,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9289,0.9289,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9289,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,3,source_E_manual_rescan/evidence_bundle_partial_0005_full.pdf,3,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9289,0.9289,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9288,source_A_client_upload/intake_batch_002.pdf,4,source_C_scanned_mail/intake_batch_004.pdf,3,ocr,ocr,possible_duplicate,secondary_review,True,True,False,False,unlabeled,0.8888,0.9288,0.04,0.0,0.0,True,True,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9288,source_A_client_upload/intake_batch_004.pdf,1,source_E_manual_rescan/intake_batch_003.pdf,14,native,ocr,possible_duplicate,secondary_review,False,False,False,True,unlabeled,0.9488,0.9288,0.0,0.02,0.0,False,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9286,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,3,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,6,ocr,ocr,possible_duplicate,secondary_review,True,False,False,True,unlabeled,0.9286,0.9286,0.02,0.02,0.0,True,False,False,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9286,source_A_client_upload/intake_batch_002.pdf,2,source_B_email_attachment/intake_batch_001.pdf,16,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9286,0.9286,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9286,source_D_legacy_export/evidence_bundle_partial_0008_full.pdf,3,source_F_fax_batch/evidence_bundle_partial_0012_full.pdf,1,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9286,0.9286,0.02,0.02,0.0,False,True,True,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9284,source_C_scanned_mail/intake_batch_001.pdf,7,source_C_scanned_mail/intake_batch_001.pdf,9,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9584,0.9284,0.0,0.0,0.03,False,False,False,False,True,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9284,source_C_scanned_mail/intake_batch_001.pdf,9,source_C_scanned_mail/intake_batch_004.pdf,2,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9284,0.9284,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9283,source_A_client_upload/evidence_bundle_partial_0009_full.pdf,1,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,5,ocr,ocr,possible_duplicate,secondary_review,False,False,True,True,unlabeled,0.9683,0.9283,0.0,0.04,0.0,False,False,True,True,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9283,source_E_manual_rescan/intake_batch_001.pdf,4,source_F_fax_batch/intake_batch_001.pdf,15,native,native,possible_duplicate,secondary_review,False,False,False,False,unlabeled,0.9283,0.9283,0.0,0.0,0.0,False,False,False,False,False,keep
unlabeled,embedding_similarity_candidate,semantic_recall,vector_recall,0.9282,source_A_client_upload/evidence_bundle_partial_0001_full.pdf,1,source_A_client_upload/evidence_bundle_partial_0001_full.pdf,4,ocr,ocr,possible_duplicate,secondary_review,False,True,True,False,unlabeled,0.9582,0.9282,0.02,0.02,0.03,False,True,True,False,True,keep
